Student_ID,Full_Name,Date_Of_Birth,Gender,Email,Phone,Department_ID,Major,Enrollment_Date,Status,Dropout_Date,total_invoices_count,total_tuition_billed,total_tuition_paid,total_remaining_debt,scholarship_total,late_fee_total,total_payments_count,successful_payments_count,failed_payments_count,avg_payment_amount,payment_completion_rate,payment_failure_rate,has_overdue_debt,target_is_dropped_out,target_high_debt_risk
STU001307,Ánh Lê,2005-12-12,Female,john01@example.net,006865988,DEP011,Truyền thông,2024-05-25,Active,,2,44885000,36784000,8101000,0,958000,3,2,0,16071667.0,0.81951654,0.0,1,0,0
STU001308,Cô An Mai,2005-06-30,Male,xhoang@example.net,0044614175,DEP012,Khoa học dữ liệu,2022-12-23,Active,,1,8443000,12660000,0,0,0,2,2,0,6330000.0,1.499467,0.0,0,0,0
STU001309,Phương Trần,2002-10-01,Female,vdang@example.net,0228244678,DEP002,Tài chính - Kế toán,2023-02-11,Suspended,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001310,Trung Lê,2006-09-10,Female,mnguyen@example.org,078074669,DEP006,Ngoại ngữ,2022-10-24,Graduated,,3,76607000,26012000,50595000,9953000,2216000,2,2,0,13006000.0,0.3395512,0.0,1,0,0
STU001311,Hà Đức Vũ,1998-10-25,Other,uhoang@example.com,0402676013,DEP010,Du lịch - Khách sạn,2020-09-04,Dropped Out,2022-05-06,1,17310000,7025000,10285000,1923000,0,1,1,0,7025000.0,0.40583476,0.0,1,1,0
STU001312,Trung Mai Bảo Đặng,2006-04-27,Other,john25@example.org,0328161158,DEP008,Kỹ thuật xây dựng,2023-07-11,Active,,2,56124000,49625000,27660000,0,1019000,2,2,0,24812500.0,0.88420284,0.0,1,0,0
STU001313,Bà Linh Bùi,2002-02-13,Male,john83@example.net,0063520107,DEP004,Kinh tế,2021-06-06,Active,,2,40955000,7761000,33194000,3323000,0,1,1,0,7761000.0,0.18950067,0.0,1,0,0
STU001314,Phương Trí Lê,2006-08-02,Female,jhoang@example.org,067010242,DEP005,Luật,2021-03-08,Active,,2,50974000,0,50974000,1930000,1420000,0,0,0,0.0,0.0,0.0,1,0,0
STU001315,Cô Duyên Vũ,2000-10-20,Female,cmai@example.org,0017897893,DEP010,Du lịch - Khách sạn,2024-08-10,Active,,2,47255000,52524000,8753000,12102000,985000,3,3,0,17508000.0,1.1115015,0.0,1,0,0
STU001316,Hải Tấn Nguyễn,2006-01-23,Male,dhoang@example.com,059041387,DEP010,Du lịch - Khách sạn,2022-08-14,Suspended,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001317,Ông Nam Mai,2000-05-01,Other,bvu@example.net,0147746628,DEP008,Kỹ thuật xây dựng,2023-08-22,Active,,2,18199000,14123000,9750000,9387000,1295000,3,3,0,4707666.5,0.7760317,0.0,1,0,0
STU001318,Vân Dương,2000-11-04,Other,knguyen@example.org,0285641684,DEP011,Truyền thông,2023-01-01,Active,,1,10759000,9998000,761000,0,0,1,1,0,9998000.0,0.92926854,0.0,1,0,0
STU001319,Vũ Đức Mai,2007-03-25,Male,jane23@example.org,0325954856,DEP011,Truyền thông,2024-11-29,Dropped Out,2026-02-23,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU001320,Cô Hồng Trần,2000-10-11,Female,jane32@example.org,072706289,DEP005,Luật,2023-12-15,Active,,4,42132000,48325000,29980000,19795000,1736000,5,5,0,9665000.0,1.1469904,0.0,1,0,0
STU001321,Quang Vũ,2005-08-12,Female,jane03@example.net,083469815,DEP004,Kinh tế,2023-10-14,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001322,Ngọc Lê,2001-05-29,Other,itran@example.com,0214291111,DEP006,Ngoại ngữ,2023-10-28,Graduated,,2,38486000,2732000,35754000,6760000,1269000,1,1,0,2732000.0,0.07098685,0.0,1,0,0
STU001323,Vi Trần,1999-02-23,Female,ptran@example.com,012993609,DEP004,Kinh tế,2023-03-26,Active,,2,50039000,0,50039000,11269000,963000,2,0,1,19495000.0,0.0,0.5,1,0,1
STU001324,Chị Hồng Nguyễn,1999-08-04,Male,zduong@example.net,0461753930,DEP011,Truyền thông,2022-04-22,Active,,1,32902000,12724000,20178000,0,0,1,1,0,12724000.0,0.3867242,0.0,1,0,0
STU001325,Quý Cô Khoa Bùi,1998-08-05,Male,smai@example.net,0014381181,DEP006,Ngoại ngữ,2025-08-24,Active,,1,10784000,9151000,1633000,3595000,0,1,1,0,9151000.0,0.84857196,0.0,1,0,0
STU001326,Bác Tùng Nguyễn,2001-01-20,Female,jane43@example.net,0539303858,DEP006,Ngoại ngữ,2020-12-04,Dropped Out,2022-05-19,4,53012000,45069000,17671000,3700000,0,6,5,0,9156167.0,0.850166,0.0,1,1,0
STU001327,Anh Châu Nguyễn,1998-06-13,Male,npham@example.org,034185927,DEP009,Công nghệ sinh học,2020-07-13,Suspended,,2,45838000,5853000,39985000,12912000,0,2,1,0,9364000.0,0.12768881,0.0,1,0,0
STU001328,Trọng Đặng,2001-04-12,Male,nle@example.net,0645145956,DEP012,Khoa học dữ liệu,2021-02-03,Active,,2,42742000,33602000,9140000,6480000,1021000,3,3,0,11200667.0,0.7861588,0.0,1,0,0
STU001329,Chị Dương Phạm,2002-08-14,Male,anguyen@example.com,041809653,DEP006,Ngoại ngữ,2020-02-24,Active,,3,47844000,12715000,35129000,7748000,1363000,1,1,0,12715000.0,0.26575956,0.0,1,0,0
STU001330,Phương Tấn Nguyễn,2004-04-30,Male,nmai@example.net,0807292378,DEP004,Kinh tế,2024-12-07,Active,,2,48802000,41330000,7472000,16267000,0,2,2,0,20665000.0,0.8468915,0.0,1,0,0
STU001331,Anh Huy Nguyễn,1999-10-06,Other,itran@example.org,0118191316,DEP008,Kỹ thuật xây dựng,2020-02-09,Dropped Out,2021-03-13,4,65803000,17847000,58523000,15116000,0,5,4,0,4752200.0,0.27121863,0.0,1,1,0
STU001332,Hưng Lê,2007-09-03,Female,john53@example.net,088739192,DEP012,Khoa học dữ liệu,2023-10-27,Graduated,,2,36885000,23203000,26074000,0,1076000,2,2,0,11601500.0,0.6290633,0.0,1,0,0
STU001333,Vân Hoàng,2002-07-09,Male,jane70@example.org,0615364410,DEP002,Tài chính - Kế toán,2024-02-03,Active,,2,34597000,58066000,0,874000,528000,4,4,0,14516500.0,1.6783537,0.0,0,0,0
STU001334,Anh Anh Trần,1999-09-26,Male,jane86@example.org,039730566,DEP011,Truyền thông,2024-06-12,Active,,1,28084000,12187000,15897000,3120000,0,1,1,0,12187000.0,0.43394816,0.0,1,0,0
STU001335,Kim Đặng,2002-04-27,Male,shoang@example.net,046882513,DEP007,Kỹ thuật điện,2023-10-17,Active,,2,46127000,8603000,37524000,0,0,1,1,0,8603000.0,0.18650682,0.0,1,0,0
STU001336,Anh Nhiên Dương,2000-07-05,Other,jane17@example.net,0076352863,DEP006,Ngoại ngữ,2019-12-21,Graduated,,2,28150000,8082000,20068000,13995000,1430000,1,1,0,8082000.0,0.2871048,0.0,1,0,0
STU001337,Vũ Trần,1999-12-24,Female,uduong@example.com,0449812698,DEP009,Công nghệ sinh học,2019-08-23,Active,,2,43084000,22153000,24238000,1960000,1209000,2,2,0,11076500.0,0.5141816,0.0,1,0,0
STU001338,Dương Bùi,2007-12-10,Female,jvu@example.com,016297589,DEP003,Quản trị kinh doanh,2021-06-08,Graduated,,1,13064000,0,13064000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU001339,Cô Khoa Đặng,2002-09-04,Female,idang@example.net,0822025568,DEP003,Quản trị kinh doanh,2022-09-21,Active,,4,80465000,87177000,28692000,16012000,0,6,6,0,14529500.0,1.0834152,0.0,1,0,0
STU001340,Nhật Lê,1998-02-24,Female,omai@example.net,071684623,DEP005,Luật,2025-05-18,Active,,2,32673000,11336000,21337000,10626000,793000,1,1,0,11336000.0,0.34695315,0.0,1,0,0
STU001341,Nhật Phạm,2002-06-29,Female,jane68@example.net,0933915716,DEP010,Du lịch - Khách sạn,2024-07-17,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001342,Cô Hương Đặng,1998-07-23,Other,fnguyen@example.org,0033147761,DEP004,Kinh tế,2024-06-07,Active,,3,55467000,13743000,41724000,15640000,616000,2,2,0,6871500.0,0.24776894,0.0,1,0,0
STU001343,Quý Cô Thành Dương,2007-04-10,Male,bhoang@example.com,068230489,DEP012,Chưa phân ngành,2023-11-24,Dropped Out,2025-12-02,3,30274000,12249000,18025000,7265000,0,3,2,0,15243667.0,0.4046046,0.0,1,1,0
STU001344,Bà Nhật Lê,1999-12-11,Other,hle@example.com,081396891,DEP006,Ngoại ngữ,2020-07-26,Active,,5,113865000,82664000,51079000,21200000,0,6,5,1,15791667.0,0.72598255,0.16666667,1,0,1
STU001345,Anh Trọng Lê,2003-10-25,Other,jane82@example.com,0246562543,DEP010,Du lịch - Khách sạn,2023-12-04,Suspended,,3,39878000,8268000,31610000,16740000,691000,2,1,1,6500000.0,0.20733236,0.5,1,0,1
STU001346,Trọng Hoàng Lê,2002-12-12,Male,hle@example.org,0779819782,DEP011,Truyền thông,2020-04-06,Active,,1,21458000,0,21458000,0,301000,1,0,0,13451000.0,0.0,0.0,1,0,0
STU001347,An Đặng,1998-09-21,Male,pvu@example.org,099582527,DEP007,Kỹ thuật điện,2025-04-13,Active,,1,7168000,0,7168000,7168000,0,1,0,0,5931000.0,0.0,0.0,1,0,0
STU001348,Hà Đặng,1998-12-03,Female,jane66@example.net,080134197,DEP009,Công nghệ sinh học,2021-10-21,Active,,2,40609000,0,40609000,12764000,0,1,0,0,68239000.0,0.0,0.0,1,0,0
STU001349,Nam Nguyễn,1998-08-20,Other,nvu@example.com,090296225,DEP009,Công nghệ sinh học,2021-06-27,Active,,2,39202000,43519000,896000,942000,0,7,5,1,7236857.0,1.110122,0.14285715,1,0,0
STU001350,Cô Bảo Vũ,2004-04-03,Female,jane96@example.org,0543438195,DEP005,Luật,2022-11-23,Graduated,,6,95481000,78423000,35196000,29894000,1306000,9,9,0,8713667.0,0.82134664,0.0,1,0,0
STU001351,Quang Trần,2000-04-08,Male,upham@example.net,036100374,DEP004,Kinh tế,2019-11-12,Suspended,,1,27438000,0,27438000,3049000,0,3,0,1,18325000.0,0.0,0.33333334,1,0,1
STU001352,Lâm Phú Vũ,2002-01-06,Female,john93@example.org,018694676,DEP006,Ngoại ngữ,2019-11-14,Dropped Out,2021-01-11,5,76201000,29171000,56050000,29098000,269000,4,3,1,11685500.0,0.3828165,0.25,1,1,1
STU001353,Nhiên Dương,2001-06-03,Other,adang@example.com,0494057708,DEP009,Chưa phân ngành,2022-10-11,Suspended,,2,48468000,36357000,23598000,0,0,5,2,1,16814400.0,0.7501238,0.2,1,0,1
STU001354,Tùng Bảo Vũ,1999-10-10,Female,npham@example.net,016731917,DEP007,Kỹ thuật điện,2021-06-13,Graduated,,3,69336000,102960000,0,0,694000,7,7,0,14708571.0,1.4849429,0.0,0,0,0
STU001355,Hà Hải Phạm,2005-05-04,Other,jane47@example.org,024105587,DEP004,Kinh tế,2022-10-03,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001356,Trung Dương,2003-01-27,Male,xhoang@example.org,046156394,DEP009,Công nghệ sinh học,2021-01-23,Active,,4,85402000,8546000,76856000,10342000,0,1,1,0,8546000.0,0.10006791,0.0,1,0,0
STU001357,Hải Bảo Trần,1999-11-27,Male,kmai@example.net,098662767,DEP011,Truyền thông,2023-01-02,Active,,6,95271000,32010000,68740000,32558000,966000,3,3,0,10670000.0,0.3359889,0.0,1,0,0
STU001358,Chị Khoa Đặng,2001-01-08,Male,ibui@example.org,0418359236,DEP006,Ngoại ngữ,2023-04-20,Active,,1,4400000,1685000,2715000,4400000,0,1,1,0,1685000.0,0.38295454,0.0,1,0,0
STU001359,Duyên Hoàng,2003-09-12,Female,lduong@example.com,066345968,DEP003,Quản trị kinh doanh,2023-11-07,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001360,Cô Hạnh Nguyễn,2005-06-23,Other,jhoang@example.net,0746394460,DEP003,Chưa phân ngành,2020-06-16,Active,,1,12167000,12811000,0,1352000,0,2,2,0,6405500.0,1.05293,0.0,0,0,0
STU001361,Quý Cô Chi Dương,2005-09-07,Female,nbui@example.com,002050209,DEP005,Luật,2023-12-27,Graduated,,3,64349000,49316000,20256000,14894000,1672000,4,3,0,15104750.0,0.7663833,0.0,1,0,0
STU001362,Chị Kim Nguyễn,2006-06-26,Other,ubui@example.com,0026129572,DEP002,Tài chính - Kế toán,2022-01-09,Active,,1,4321000,1715000,2606000,4320000,0,1,1,0,1715000.0,0.39689887,0.0,1,0,0
STU001363,Hoàng Lê,2002-09-08,Other,abui@example.net,049334138,DEP011,Truyền thông,2025-01-12,Active,,2,47711000,29907000,17804000,7848000,220000,2,2,0,14953500.0,0.6268366,0.0,1,0,0
STU001364,Khoa Bảo Phạm,1999-02-02,Other,jane76@example.org,0059343114,DEP011,Truyền thông,2025-01-19,Dropped Out,2025-07-06,1,27415000,0,27415000,0,552000,1,0,0,16399000.0,0.0,0.0,1,1,0
STU001365,Nhật Nguyễn,2002-10-20,Male,ble@example.org,072264326,DEP008,Kỹ thuật xây dựng,2021-08-01,Suspended,,3,55031000,150950000,2428000,14921000,0,6,5,0,27124500.0,2.7429993,0.0,1,0,0
STU001366,Thảo Dương,2003-05-14,Female,btran@example.net,085297225,DEP006,Ngoại ngữ,2024-08-14,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001367,Khoa Trí Trần,2007-06-03,Female,jane97@example.com,0092581495,DEP002,Tài chính - Kế toán,2019-08-20,Active,,1,16584000,29070000,0,1699000,1296000,2,2,0,14535000.0,1.7528944,0.0,0,0,0
STU001368,Phương Trần,2005-01-11,Female,john20@example.net,053027381,DEP002,Tài chính - Kế toán,2024-04-04,Active,,3,75059000,27330000,47729000,5146000,0,3,2,1,16223667.0,0.36411357,0.33333334,1,0,1
STU001369,Quang Phạm,2007-09-24,Female,jane58@example.com,0884804177,DEP004,Kinh tế,2024-11-09,Dropped Out,2025-12-24,2,32380000,15446000,16934000,19506000,883000,2,2,0,7723000.0,0.47702286,0.0,1,1,0
STU001370,Nhật Lê,2004-05-10,Other,ktran@example.org,082524314,DEP005,Luật,2021-11-16,Dropped Out,2022-09-22,1,27054000,0,27054000,2876000,1170000,1,0,1,16350000.0,0.0,1.0,1,1,1
STU001371,Nhật Đặng,2002-12-01,Male,ldang@example.net,013434267,DEP006,Ngoại ngữ,2021-09-27,Active,,1,24347000,10404000,13943000,2638000,603000,2,1,0,14031500.0,0.42732164,0.0,1,0,0
STU001372,Quang Quang Dương,2004-06-06,Female,john25@example.net,0296988194,DEP001,Công nghệ thông tin,2023-10-14,Graduated,,1,14098000,7006000,7092000,1458000,974000,1,1,0,7006000.0,0.4969499,0.0,1,0,0
STU001373,Quang Thế Lê,2007-07-11,Other,jane04@example.net,0744383272,DEP007,Kỹ thuật điện,2020-08-15,Active,,1,26879000,44905000,0,0,1480000,3,3,0,14968333.0,1.6706351,0.0,0,0,0
STU001374,Cô Hương Hoàng,2007-08-02,Female,dnguyen@example.net,047338609,DEP002,Tài chính - Kế toán,2023-08-04,Graduated,,3,32358000,3185000,29173000,815000,0,1,1,0,3185000.0,0.09843007,0.0,1,0,0
STU001375,Chị Hồng Lê,2003-02-08,Male,jane74@example.net,0406004090,DEP003,Quản trị kinh doanh,2025-08-30,Active,,5,99320000,157389000,589000,16063000,863000,14,12,2,13807357.0,1.5846658,0.14285715,1,0,0
STU001376,Vân Mai,2007-10-14,Female,eduong@example.com,0030619239,DEP002,Tài chính - Kế toán,2024-11-24,Active,,4,39960000,32618000,13851000,9903000,1857000,7,5,0,6525857.0,0.81626624,0.0,1,0,0
STU001377,Linh Bùi,2000-03-15,Other,dbui@example.net,0455648092,DEP003,Quản trị kinh doanh,2024-04-15,Dropped Out,2025-04-26,3,69922000,61402000,25961000,17298000,2317000,5,5,0,12280400.0,0.8781499,0.0,1,1,0
STU001378,Quý Cô Ánh Đặng,2001-11-08,Other,fnguyen@example.com,098308537,DEP004,Kinh tế,2024-07-02,Active,,1,22791000,85584000,0,7410000,559000,4,3,0,26159000.0,3.7551665,0.0,0,0,0
STU001379,Dương Nguyễn,2000-09-13,Other,qdang@example.com,079940396,DEP003,Quản trị kinh doanh,2022-11-17,Graduated,,3,48636000,20341000,28295000,14715000,0,2,2,0,10170500.0,0.41822928,0.0,1,0,0
STU001380,Huy Xuân Nguyễn,2000-11-10,Other,jane19@example.com,032750951,DEP006,Ngoại ngữ,2019-08-25,Active,,1,19311000,15812000,3499000,6437000,0,1,1,0,15812000.0,0.81880796,0.0,1,0,0
STU001381,Nhật Vũ,2003-07-26,Male,ihoang@example.com,0524498514,DEP005,Luật,2022-10-29,Active,,2,21032000,31859000,6491000,2164000,0,3,3,0,10619667.0,1.514787,0.0,1,0,0
STU001382,Nhật Văn Bùi,2000-09-24,Male,hdang@example.net,051151969,DEP011,Truyền thông,2024-01-04,Active,,1,12623000,0,12623000,1402000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU001383,Bác Minh Vũ,2004-07-26,Other,jane25@example.org,040946244,DEP011,Truyền thông,2023-07-08,Dropped Out,2025-09-15,3,64369000,14079000,50290000,0,0,1,1,0,14079000.0,0.2187233,0.0,1,1,0
STU001384,Khoa Bùi,2000-10-20,Male,pnguyen@example.com,000843982,DEP012,Khoa học dữ liệu,2020-01-27,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001385,An Đặng,2000-04-21,Male,kduong@example.net,0510656346,DEP011,Truyền thông,2025-07-02,Active,,2,41147000,16548000,24599000,7004000,0,3,2,1,8578000.0,0.40216783,0.33333334,1,0,1
STU001386,Trọng Hữu Mai,2001-05-08,Other,ymai@example.org,032477354,DEP004,Kinh tế,2020-12-27,Active,,2,38455000,34749000,15414000,4676000,1385000,3,3,0,11583000.0,0.90362763,0.0,1,0,0
STU001387,Nam Vũ,2005-06-05,Male,fle@example.org,0961589160,DEP004,Kinh tế,2023-08-05,Active,,2,38168000,27344000,22783000,15384000,0,3,3,0,9114667.0,0.71641165,0.0,1,0,0
STU001388,Bà Bảo Phạm,1998-01-21,Female,ile@example.com,0190238968,DEP012,Khoa học dữ liệu,2023-12-21,Dropped Out,2024-06-23,4,73702000,41630000,32072000,0,1140000,4,4,0,10407500.0,0.5648422,0.0,1,1,0
STU001389,Bà Ngọc Vũ,2004-07-09,Male,zpham@example.com,0714910363,DEP011,Truyền thông,2025-01-30,Graduated,,2,37901000,3725000,34176000,0,0,1,1,0,3725000.0,0.09828237,0.0,1,0,0
STU001390,Nhiên Quang Nguyễn,2003-11-23,Female,smai@example.com,0511831218,DEP006,Ngoại ngữ,2022-06-18,Active,,1,34638000,0,34638000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU001391,Phương Tấn Vũ,2004-07-09,Female,jane93@example.net,0073832329,DEP005,Luật,2024-09-09,Active,,4,83972000,92619000,31142000,3460000,732000,8,7,1,13242750.0,1.1029748,0.125,1,0,1
STU001392,Lâm Quang Vũ,2007-04-30,Female,fnguyen@example.net,0643506528,DEP010,Du lịch - Khách sạn,2022-09-26,Dropped Out,2024-10-20,2,42492000,16835000,33278000,0,148000,3,3,0,5611666.5,0.39619222,0.0,1,1,0
STU001393,Kim Thế Phạm,2006-08-08,Other,htran@example.org,006684938,DEP007,Kỹ thuật điện,2023-03-11,Active,,3,61103000,17449000,43654000,7758000,700000,2,2,0,8724500.0,0.285567,0.0,1,0,0
STU001394,Chị Hồng Mai,2005-04-25,Male,jane29@example.org,0807285667,DEP009,Công nghệ sinh học,2020-12-23,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001395,Hương Nguyễn,2004-10-12,Male,jvu@example.org,061912958,DEP004,Kinh tế,2023-01-20,Active,,3,58861000,0,58861000,5010000,0,1,0,0,4862000.0,0.0,0.0,1,0,0
STU001396,Quang Phạm,2004-07-20,Male,john77@example.net,0250910618,DEP003,Quản trị kinh doanh,2022-10-17,Active,,2,46764000,41873000,17874000,0,0,2,2,0,20936500.0,0.895411,0.0,1,0,0
STU001397,Hà Lê,2006-11-30,Other,john32@example.net,0859568682,DEP007,Kỹ thuật điện,2020-05-19,Active,,2,20886000,12724000,11741000,20884000,0,3,3,0,4241333.5,0.6092119,0.0,1,0,0
STU001398,Bà Ngọc Phạm,2005-10-19,Male,epham@example.com,027855605,DEP005,Luật,2021-12-22,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001399,Bác Châu Phạm,1998-10-21,Male,xmai@example.net,091913448,DEP004,Kinh tế,2025-07-17,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001400,Anh Thế Vũ,2006-10-30,Male,vpham@example.net,0093620767,DEP005,Luật,2025-03-10,Active,,2,52911000,58634000,18191000,0,0,3,3,0,19544666.0,1.1081628,0.0,1,0,0
STU001401,Nhật Tấn Đặng,2005-02-27,Female,jane01@example.org,0265494491,DEP002,Tài chính - Kế toán,2022-04-21,Graduated,,1,8148000,0,8148000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU001402,Chị Hà Hoàng,2007-04-08,Male,khoang@example.net,056265812,DEP008,Kỹ thuật xây dựng,2022-03-05,Active,,1,6857000,2856000,4001000,6856000,0,1,1,0,2856000.0,0.41650867,0.0,1,0,0
STU001403,Quý Ông Phúc Dương,2002-06-27,Female,john65@example.org,022712654,DEP012,Khoa học dữ liệu,2020-02-22,Graduated,,2,30814000,37383000,397000,1359000,1312000,3,3,0,12461000.0,1.2131823,0.0,1,0,0
STU001404,Anh Quang Đặng,2007-01-16,Male,xtran@example.net,068554126,DEP006,Ngoại ngữ,2025-07-24,Graduated,,1,14508000,49605000,0,4439000,1190000,4,4,0,12401250.0,3.419148,0.0,0,0,0
STU001405,Quang Hoàng,2003-10-25,Other,lbui@example.org,0174266454,DEP006,Ngoại ngữ,2022-12-18,Active,,3,48881000,37534000,13521000,21846000,288000,4,4,0,9383500.0,0.7678648,0.0,1,0,0
STU001406,Bà Hải Dương,2007-03-06,Male,inguyen@example.org,0370203823,DEP001,Công nghệ thông tin,2022-11-23,Active,,2,24541000,0,24541000,3834000,460000,1,0,0,5131000.0,0.0,0.0,1,0,0
STU001407,Chị Hải Dương,2000-07-26,Female,kpham@example.com,023953891,DEP010,Du lịch - Khách sạn,2025-03-21,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001408,Châu Nguyễn,2004-01-24,Female,yle@example.com,0408512444,DEP008,Kỹ thuật xây dựng,2021-02-05,Active,,5,81794000,119559000,1622000,2224000,165000,12,10,1,11654917.0,1.4617087,0.083333336,1,0,0
STU001409,Bảo Dương,1998-06-07,Female,stran@example.net,0451690932,DEP006,Ngoại ngữ,2021-04-20,Active,,2,21648000,3649000,17999000,953000,0,1,1,0,3649000.0,0.16856061,0.0,1,0,0
STU001410,Bảo Quang Hoàng,1999-05-01,Female,jane10@example.net,0098044015,DEP005,Luật,2020-07-21,Active,,2,51099000,34772000,16327000,2602000,0,2,2,0,17386000.0,0.680483,0.0,1,0,0
STU001411,Bà Duyên Dương,2003-11-28,Male,ptran@example.net,076978695,DEP004,Kinh tế,2022-12-31,Active,,3,39453000,13933000,27124000,21360000,401000,3,3,0,4644333.5,0.3531544,0.0,1,0,0
STU001412,Trọng Xuân Trần,2005-05-14,Female,john10@example.com,0034826910,DEP010,Du lịch - Khách sạn,2022-08-10,Active,,1,22905000,14128000,8777000,7635000,0,1,1,0,14128000.0,0.61680853,0.0,1,0,0
STU001413,Kim Hoàng Dương,2001-04-11,Male,xbui@example.org,005567446,DEP012,Khoa học dữ liệu,2025-05-16,Active,,3,52586000,33084000,22319000,0,0,4,4,0,8271000.0,0.62914085,0.0,1,0,0
STU001414,Bà Ánh Mai,2000-01-20,Female,jane95@example.net,001196815,DEP003,Quản trị kinh doanh,2023-10-25,Graduated,,2,48245000,10360000,37885000,0,1388000,1,1,0,10360000.0,0.21473728,0.0,1,0,0
STU001415,Nhật Đức Hoàng,2007-03-11,Other,cmai@example.net,0856870343,DEP012,Khoa học dữ liệu,2024-11-29,Active,,2,24035000,15167000,12586000,1272000,1399000,2,2,0,7583500.0,0.63103807,0.0,1,0,0
STU001416,An Hoàng,2004-01-31,Female,john31@example.net,052142879,DEP004,Kinh tế,2022-12-02,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001417,Nhật Mai Phạm,2006-06-26,Other,svu@example.com,052412721,DEP008,Kỹ thuật xây dựng,2023-02-04,Active,,3,53271000,68305000,10794000,4478000,1736000,6,5,1,12437667.0,1.2822174,0.16666667,1,0,0
STU001418,Hồng Mai,2005-08-04,Female,ebui@example.com,025426860,DEP007,Kỹ thuật điện,2022-08-11,Active,,5,122970000,78552000,44418000,10269000,1481000,7,6,1,13529286.0,0.63878995,0.14285715,1,0,1
STU001419,Khoa Lê,2000-04-09,Male,xle@example.net,096060003,DEP004,Kinh tế,2024-04-10,Suspended,,4,65964000,39593000,35467000,15091000,303000,4,3,0,10781500.0,0.60022134,0.0,1,0,0
STU001420,Chị Bảo Phạm,2004-03-16,Other,lduong@example.org,0403914841,DEP012,Khoa học dữ liệu,2023-09-05,Active,,2,30195000,78687000,0,0,509000,8,7,1,10502500.0,2.6059613,0.125,0,0,0
STU001421,Cô Yến Hoàng,1999-07-26,Other,xdang@example.com,0400889313,DEP002,Tài chính - Kế toán,2024-06-01,Active,,3,52364000,10568000,41796000,1616000,165000,2,1,0,12502500.0,0.20181805,0.0,1,0,0
STU001422,Bà Hải Hoàng,2004-03-26,Male,xle@example.org,0875288786,DEP009,Công nghệ sinh học,2021-11-13,Active,,4,106458000,41057000,65401000,5399000,847000,4,3,0,12263750.0,0.38566384,0.0,1,0,0
